seed,status,score,bucket,reason,elapsed_ms,expanded_nodes,unique_states
554,solved,87195.146000,Easy,,1874.613,369,570
555,solved,110199.908000,Hard,,755.782,652,793
556,solved,81421.032000,Easy,,106.643,43,154
557,solved,99045.255000,Medium,,4643.588,2580,4293
558,solved,87975.655000,Easy,,448.641,94,316
559,solved,84025.341000,Easy,,182.157,75,178
560,solved,140338.385000,Hard,,628.852,446,637
561,solved,94857.376000,Medium,,2820.346,1241,1606
562,solved,83374.323000,Easy,,104.778,53,138
563,solved,140523.748000,Hard,,567.607,485,554
564,solved,85470.905000,Easy,,479.593,182,645
565,unknown,,unknown,limits_reached,20004.456,9214,100900
566,solved,102805.399000,Medium,,2010.512,2189,2354
567,solved,87350.978000,Easy,,839.388,425,673
568,unknown,,unknown,limits_reached,5204.120,15241,35179
569,solved,111421.832000,Hard,,407.771,296,558
570,solved,89931.044000,Medium,,1765.946,384,1521
571,solved,86476.913000,Easy,,3275.313,885,1025
572,solved,88319.631000,Easy,,418.993,140,443
573,solved,85155.885000,Easy,,235.557,120,253
574,unknown,,unknown,limits_reached,20035.264,8390,71786
575,solved,105405.552000,Hard,,1356.301,1292,1449
576,solved,96541.481000,Medium,,5716.536,1285,1962
577,solved,122836.560000,Hard,,407.346,274,580
578,solved,90796.397000,Medium,,995.345,324,731
579,solved,102979.301000,Medium,,332.987,280,367
580,solved,91638.359000,Medium,,687.725,327,1360
581,solved,83258.501000,Easy,,101.947,49,173
582,unknown,,unknown,limits_reached,6201.335,12638,57083
583,solved,85542.760000,Easy,,139.215,60,201
584,solved,86783.094000,Easy,,412.367,285,413
585,solved,100366.101000,Medium,,134.053,69,167
586,solved,147250.575000,Hard,,420.813,467,538
587,solved,111938.728000,Hard,,2260.506,1593,1730
588,solved,90521.261000,Medium,,2164.965,851,1261
589,solved,129860.802000,Hard,,562.362,345,552
590,solved,85190.497000,Easy,,202.864,83,248
591,solved,103173.290000,Medium,,6484.606,2141,2652
592,solved,101572.026000,Medium,,134.694,71,187
593,solved,92930.281000,Medium,,204.201,103,283
594,solved,87734.252000,Easy,,2520.086,708,1223
595,solved,100461.977000,Medium,,598.525,256,635
596,solved,98920.742000,Medium,,234.172,126,281
597,solved,85688.899000,Easy,,1265.572,225,375
598,unknown,,unknown,limits_reached,20005.912,10250,76961
599,solved,105579.132000,Hard,,130.163,118,218
600,solved,88274.151000,Easy,,154.233,64,199
601,unknown,,unknown,limits_reached,20004.958,20459,63673
602,solved,86777.697000,Easy,,282.168,155,497
603,solved,96394.752000,Medium,,371.361,127,344
604,solved,113962.914000,Hard,,637.964,412,575
605,solved,86876.071000,Easy,,168.069,90,274
606,solved,95482.842000,Medium,,3520.171,2322,2848
607,solved,103795.730000,Hard,,390.949,152,375
608,solved,119229.003000,Hard,,230.336,153,288
609,solved,92963.349000,Medium,,975.191,594,1080
610,solved,95883.540000,Medium,,133.807,66,146
611,solved,86990.152000,Easy,,288.984,105,226
612,solved,139134.716000,Hard,,525.102,545,668
613,solved,98734.357000,Medium,,144.573,67,137
614,solved,91993.208000,Medium,,293.141,67,251
615,solved,92056.564000,Medium,,907.767,330,675
616,solved,115780.150000,Hard,,5138.495,6604,6692
617,solved,121986.353000,Hard,,1420.016,1235,1578
618,solved,106631.327000,Hard,,348.819,244,403
619,solved,113798.048000,Hard,,209.737,103,231
620,solved,95444.507000,Medium,,441.009,112,390
621,solved,95095.173000,Medium,,2152.541,1303,3448
622,solved,92062.941000,Medium,,358.877,194,590
623,solved,91051.341000,Medium,,892.837,742,951
624,solved,165886.126000,Hard,,18057.976,19209,60598
625,solved,95549.811000,Medium,,217.497,75,232
626,solved,82859.609000,Easy,,174.301,73,219
627,solved,142946.116000,Hard,,16200.388,3599,30980
628,solved,87322.570000,Easy,,1156.482,429,876
629,solved,115571.335000,Hard,,381.959,259,361
630,solved,107733.455000,Hard,,536.547,525,726
631,solved,89220.699000,Easy,,1336.740,655,1072
632,solved,104406.408000,Hard,,311.264,170,328
633,solved,117523.224000,Hard,,403.344,189,426
634,solved,99989.720000,Medium,,191.237,236,357
635,solved,122599.445000,Hard,,437.414,314,486
636,solved,103313.935000,Medium,,437.477,447,622
637,solved,99528.078000,Medium,,5962.453,2437,3061
638,solved,99690.378000,Medium,,698.174,456,630
639,solved,93528.799000,Medium,,510.728,157,387
640,solved,105802.571000,Hard,,737.998,608,710
641,solved,96103.778000,Medium,,645.967,260,446
642,solved,90199.355000,Medium,,3636.662,1433,1591
643,solved,108085.682000,Hard,,4082.990,2871,2967
644,solved,126684.773000,Hard,,563.046,363,635
645,solved,84554.873000,Easy,,126.558,64,182
646,solved,141016.686000,Hard,,1918.655,1392,1527
647,solved,88914.515000,Easy,,205.986,89,289
648,solved,86574.363000,Easy,,312.030,93,269
649,unknown,,unknown,limits_reached,5043.665,4552,94635
650,solved,96479.387000,Medium,,377.238,351,456
651,solved,99904.986000,Medium,,1164.851,1120,1573
652,solved,119596.547000,Hard,,759.143,696,795
653,solved,95073.460000,Medium,,315.107,245,424
654,solved,92535.865000,Medium,,3041.319,883,2201
655,solved,110868.260000,Hard,,161.781,127,237
656,solved,143235.671000,Hard,,851.578,698,797
657,solved,82558.561000,Easy,,94.614,41,131
658,solved,119573.825000,Hard,,504.486,481,662
659,solved,125447.172000,Hard,,1622.058,1363,1577
660,solved,96506.470000,Medium,,199.665,109,290
661,unknown,,unknown,limits_reached,20130.292,12265,74314
662,solved,96336.003000,Medium,,316.628,251,365
663,solved,89215.908000,Easy,,1770.392,671,1046
664,solved,87894.276000,Easy,,4976.718,1372,1540
665,solved,94557.523000,Medium,,136.949,57,205
666,solved,145732.679000,Hard,,377.332,305,659
667,solved,97488.100000,Medium,,304.243,183,476
668,solved,110964.969000,Hard,,1022.431,496,671
669,solved,104497.847000,Hard,,637.818,706,876
670,solved,93128.292000,Medium,,166.142,78,239
671,solved,116534.770000,Hard,,3868.213,3229,3544
672,solved,115191.595000,Hard,,192.290,172,254
673,solved,103837.222000,Hard,,161.845,65,181
674,solved,91082.507000,Medium,,665.271,137,248
675,solved,92504.729000,Medium,,890.065,334,1067
676,solved,88322.106000,Easy,,364.806,226,546
677,solved,85043.965000,Easy,,666.843,157,396
678,solved,94348.755000,Medium,,995.405,670,988
679,solved,104964.342000,Hard,,939.167,698,821
680,solved,97794.649000,Medium,,280.636,159,537
681,solved,106776.325000,Hard,,587.806,504,646
682,unknown,,unknown,limits_reached,20014.292,8114,100465
683,solved,119719.458000,Hard,,558.012,376,554
684,solved,88830.589000,Easy,,733.825,188,657
685,solved,98074.249000,Medium,,1567.010,500,1240
686,solved,91979.585000,Medium,,2650.499,724,2094
687,solved,137161.636000,Hard,,1330.116,1001,1159
688,solved,118427.850000,Hard,,1785.583,1276,1565
689,solved,82463.614000,Easy,,161.688,65,162
690,solved,111440.237000,Hard,,430.857,503,585
691,solved,90819.937000,Medium,,2677.340,910,1375
692,unknown,,unknown,limits_reached,20022.020,15116,49887
693,solved,83354.887000,Easy,,222.266,53,189
694,solved,119580.850000,Hard,,1397.691,1537,1747
695,solved,90772.007000,Medium,,2257.124,691,1970
696,solved,102796.669000,Medium,,180.661,99,195
697,solved,89104.948000,Easy,,815.267,209,662
698,unknown,,unknown,limits_reached,5003.629,5016,102268
699,solved,87032.651000,Easy,,209.104,84,271
700,solved,103256.004000,Medium,,175.295,76,179
701,solved,101649.002000,Medium,,2092.774,1894,2024
702,unknown,,unknown,limits_reached,20001.375,7286,106739
703,solved,82215.622000,Easy,,1917.381,296,427
704,solved,90178.021000,Medium,,371.301,117,402
705,solved,92960.871000,Medium,,520.152,242,736
706,solved,91365.574000,Medium,,257.838,101,262
707,solved,138370.576000,Hard,,2787.173,1939,2089
708,solved,87526.266000,Easy,,341.696,108,231
709,solved,94526.330000,Medium,,601.980,328,591
710,solved,94208.296000,Medium,,850.493,576,938
711,solved,86205.891000,Easy,,1040.354,228,373
712,solved,122874.311000,Hard,,1072.714,983,1246
713,solved,101258.788000,Medium,,208.393,87,188
714,solved,91548.848000,Medium,,1453.754,1261,1579
715,unknown,,unknown,limits_reached,5114.090,10860,47653
716,solved,113445.542000,Hard,,3816.075,3027,3155
717,unknown,,unknown,limits_reached,20002.555,9367,99641
718,solved,86364.041000,Easy,,254.957,102,325
719,unknown,,unknown,limits_reached,20004.219,7446,102229
720,solved,145868.494000,Hard,,2516.144,2340,2676
721,unknown,,unknown,limits_reached,9172.390,9246,74488
722,solved,184559.175000,Hard,,1041.496,1408,1613
723,solved,92681.444000,Medium,,235.044,118,404
724,solved,90970.134000,Medium,,365.458,95,211
725,solved,90064.622000,Medium,,250.526,79,261
726,solved,82346.348000,Easy,,129.170,43,150
727,solved,84078.594000,Easy,,177.308,102,224
728,solved,81909.233000,Easy,,205.258,63,221
729,solved,89136.475000,Easy,,2164.152,558,838
730,solved,97529.167000,Medium,,7123.732,7580,7740
731,solved,118254.326000,Hard,,1474.650,1461,1703
732,solved,83675.176000,Easy,,226.511,204,314
733,solved,117927.730000,Hard,,297.393,243,401
734,solved,89604.421000,Easy,,1167.301,313,578
735,solved,120672.207000,Hard,,2190.158,1940,2196
736,solved,113510.126000,Hard,,414.583,204,426
737,solved,82712.489000,Easy,,188.199,56,172
738,solved,81960.455000,Easy,,233.482,65,222
739,solved,127687.126000,Hard,,2208.853,2793,3136
740,solved,145450.754000,Hard,,1050.111,856,1369
741,solved,90090.013000,Medium,,763.765,204,561
742,solved,86839.898000,Easy,,479.023,190,546
743,solved,112348.649000,Hard,,713.123,582,848
744,solved,92410.064000,Medium,,699.442,294,678
745,solved,82349.266000,Easy,,178.947,63,196
746,solved,96182.237000,Medium,,433.458,232,456
747,solved,133536.229000,Hard,,684.937,648,888
748,solved,92185.887000,Medium,,620.275,250,679
749,solved,86052.778000,Easy,,256.878,91,319
750,unknown,,unknown,limits_reached,20018.060,6593,109141
751,solved,96935.139000,Medium,,226.560,86,281
752,solved,89247.848000,Easy,,194.493,78,279
753,solved,104963.066000,Hard,,276.957,129,340
754,solved,100419.661000,Medium,,239.322,104,243
755,unknown,,unknown,limits_reached,20002.357,14618,99276
756,solved,122034.566000,Hard,,218.884,161,260
757,solved,90765.834000,Medium,,404.281,265,642
758,solved,96978.221000,Medium,,1105.104,446,966
759,solved,149554.716000,Hard,,1094.201,707,825
760,solved,93213.695000,Medium,,928.028,414,752
761,solved,95000.701000,Medium,,291.395,136,333
762,solved,140221.918000,Hard,,3399.553,4175,4476
763,solved,88122.235000,Easy,,1016.254,191,358
764,solved,134668.570000,Hard,,5243.081,4572,4679
765,solved,83369.790000,Easy,,374.441,260,433
766,solved,93681.236000,Medium,,219.830,154,267
767,solved,111837.827000,Hard,,971.787,935,1180
768,solved,90470.379000,Medium,,237.015,99,349
769,solved,86847.820000,Easy,,371.967,113,333
770,solved,89799.511000,Easy,,2713.741,418,582
771,solved,112459.931000,Hard,,7636.529,4368,5480
772,solved,84577.404000,Easy,,144.786,91,270
773,solved,125630.994000,Hard,,466.660,383,568
774,solved,135023.580000,Hard,,370.815,280,425
775,solved,104493.014000,Hard,,1280.765,810,1801
776,solved,89299.419000,Easy,,1590.577,547,1268
777,solved,81859.471000,Easy,,2926.180,579,695
778,solved,92322.120000,Medium,,309.369,92,234
779,solved,160249.806000,Hard,,10373.021,9843,47010
780,solved,110799.936000,Hard,,429.828,373,611
781,solved,106966.026000,Hard,,483.044,452,666
782,solved,94109.852000,Medium,,550.675,544,813
783,solved,91124.230000,Medium,,840.626,268,687
784,solved,115849.411000,Hard,,200.063,106,196
785,solved,94402.470000,Medium,,2514.466,670,1282
786,solved,89800.351000,Easy,,666.272,145,377
787,solved,94968.115000,Medium,,2607.802,571,766
788,unknown,,unknown,limits_reached,5032.533,8397,69735
789,unknown,,unknown,limits_reached,20042.781,4546,104097
790,solved,89558.100000,Easy,,369.164,155,271
791,solved,110718.451000,Hard,,196.432,95,207
792,solved,134680.152000,Hard,,7974.515,8714,10829
793,unknown,,unknown,limits_reached,13057.325,10535,95589
794,solved,124208.655000,Hard,,545.148,572,686
795,solved,88253.921000,Easy,,4431.253,1351,1749
796,solved,99262.086000,Medium,,121.969,80,193
797,solved,102745.714000,Medium,,489.386,420,591
798,solved,95972.474000,Medium,,7477.414,1330,1883
799,solved,94266.691000,Medium,,133.378,76,170
800,solved,85777.083000,Easy,,176.890,73,226
801,solved,81106.337000,Easy,,83.657,32,101
802,solved,92840.425000,Medium,,317.050,154,369
803,unknown,,unknown,limits_reached,20003.629,10589,114235
804,solved,91803.143000,Medium,,940.143,318,720
805,solved,102152.437000,Medium,,173.195,114,226
806,unknown,,unknown,limits_reached,20058.950,5023,104286
807,solved,95347.909000,Medium,,709.281,532,660
808,solved,90614.323000,Medium,,3150.488,461,623
809,unknown,,unknown,limits_reached,20136.406,10553,88783
810,solved,122161.387000,Hard,,1011.418,1061,1150
811,solved,92449.661000,Medium,,729.816,329,756
812,solved,138069.174000,Hard,,1383.110,1162,1484
813,solved,85259.069000,Easy,,282.543,125,351
814,solved,95718.113000,Medium,,129.176,55,138
815,solved,105141.450000,Hard,,278.648,204,279
816,solved,85927.125000,Easy,,310.960,175,386
817,solved,134466.938000,Hard,,163.682,108,248
818,solved,129990.200000,Hard,,4712.588,4266,4453
819,solved,88803.221000,Easy,,493.539,153,373
820,solved,92658.307000,Medium,,2149.093,677,850
821,unknown,,unknown,limits_reached,20004.027,9762,101504
822,solved,116991.765000,Hard,,1153.862,677,919
823,solved,93756.544000,Medium,,3796.869,1250,3714
824,solved,102086.027000,Medium,,406.159,347,515
825,solved,121390.702000,Hard,,315.581,121,225
826,solved,90778.660000,Medium,,432.446,250,787
827,unknown,,unknown,limits_reached,20259.771,8083,111300
828,unknown,,unknown,limits_reached,20008.320,9510,104865
829,solved,110573.005000,Hard,,1145.415,436,642
830,solved,83648.278000,Easy,,296.134,134,303
831,solved,153272.396000,Hard,,616.691,417,574
832,solved,84284.930000,Easy,,96.983,69,164
833,solved,92493.448000,Medium,,379.124,117,272
834,solved,100003.277000,Medium,,246.157,172,302
835,solved,95884.405000,Medium,,250.215,75,258
836,solved,104292.702000,Hard,,216.692,143,244
837,solved,131432.331000,Hard,,577.805,725,951
838,unknown,,unknown,limits_reached,20006.225,11066,114665
839,solved,89871.380000,Medium,,182.477,110,264
840,solved,100157.124000,Medium,,400.510,228,717
841,solved,86530.709000,Easy,,479.647,255,487
842,solved,90670.982000,Medium,,1548.771,515,878
843,solved,91815.825000,Medium,,397.056,118,242
844,solved,104251.649000,Hard,,710.936,491,769
845,unknown,,unknown,limits_reached,20018.187,15565,77899
846,solved,114402.440000,Hard,,359.181,228,359
847,solved,88923.937000,Easy,,170.656,96,247
848,solved,94038.833000,Medium,,5355.284,2363,4939
849,solved,87842.849000,Easy,,124.002,57,196
850,solved,95682.284000,Medium,,1694.428,630,1248
851,solved,89167.174000,Easy,,1061.675,304,549
852,solved,89538.412000,Easy,,181.783,113,250
853,solved,127907.650000,Hard,,3225.737,1660,2799
854,unknown,,unknown,limits_reached,20013.072,7439,101383
855,solved,135905.638000,Hard,,574.934,640,973
856,solved,89650.633000,Easy,,129.574,79,253
857,solved,101717.726000,Medium,,177.421,86,229
858,solved,83463.484000,Easy,,163.079,39,154
859,solved,84724.524000,Easy,,176.792,63,190
860,unknown,,unknown,limits_reached,5024.337,7996,49048
861,solved,132415.108000,Hard,,3158.722,1874,3063
862,solved,94473.892000,Medium,,179.864,56,189
863,solved,92327.758000,Medium,,146.388,72,167
864,solved,111535.201000,Hard,,2565.118,1978,2650
865,solved,84787.168000,Easy,,341.849,119,291
866,solved,84757.889000,Easy,,337.307,95,236
867,solved,122809.139000,Hard,,477.858,323,511
868,solved,85928.473000,Easy,,611.730,203,669
869,solved,147440.502000,Hard,,6234.995,7085,7794
870,solved,89088.062000,Easy,,544.928,128,381
871,solved,90798.207000,Medium,,453.576,149,393
872,solved,95163.175000,Medium,,951.806,848,1092
873,solved,82536.364000,Easy,,249.010,140,299
874,unknown,,unknown,limits_reached,20033.613,5872,107725
875,solved,83653.209000,Easy,,261.983,123,286
876,solved,113805.362000,Hard,,1203.724,1029,1246
877,solved,94002.251000,Medium,,288.247,116,286
878,solved,103649.032000,Hard,,250.774,220,489
879,solved,93395.525000,Medium,,5983.397,2151,3149
880,solved,100853.750000,Medium,,914.285,273,797
881,solved,93586.460000,Medium,,2407.656,610,1436
882,solved,86009.697000,Easy,,889.812,317,718
883,unknown,,unknown,limits_reached,15764.753,15395,76561
884,solved,88349.424000,Easy,,2602.820,502,1022
885,solved,96768.550000,Medium,,528.068,136,472
886,solved,149007.106000,Hard,,1007.061,521,771
887,solved,129569.247000,Hard,,2674.112,2110,2393
888,solved,81952.370000,Easy,,185.910,79,202
889,solved,98209.215000,Medium,,2181.891,1036,1173
890,solved,85808.920000,Easy,,711.744,179,333
891,solved,110905.299000,Hard,,1419.215,1244,1314
892,solved,125783.027000,Hard,,1290.392,755,1027
893,unknown,,unknown,limits_reached,5068.860,3024,93070
894,solved,162771.414000,Hard,,7992.684,13406,13712
895,solved,84323.940000,Easy,,150.337,61,191
896,unknown,,unknown,limits_reached,20015.806,12194,91325
897,solved,118836.151000,Hard,,1571.819,1684,1825
898,solved,97301.411000,Medium,,463.874,175,441
899,solved,96055.108000,Medium,,1238.667,476,1301
900,solved,124234.954000,Hard,,1346.297,1587,1693
901,solved,115927.296000,Hard,,600.166,379,591
902,unknown,,unknown,limits_reached,20192.215,10519,112681
903,solved,97969.694000,Medium,,424.398,222,463
904,solved,87375.480000,Easy,,293.137,104,311
905,solved,90130.151000,Medium,,3242.102,1049,1616
906,solved,94157.765000,Medium,,131.239,88,153
907,solved,85329.989000,Easy,,288.233,102,339
908,solved,91093.117000,Medium,,1291.151,1051,1790
909,solved,92478.593000,Medium,,317.442,200,332
910,solved,100909.236000,Medium,,4347.314,1666,3155
911,solved,89405.336000,Easy,,5082.079,1193,1462
912,solved,98869.862000,Medium,,638.350,472,983
913,solved,86255.231000,Easy,,266.241,78,219
914,unknown,,unknown,limits_reached,5020.414,12660,38426
915,solved,83550.454000,Easy,,311.981,94,303
916,solved,90501.159000,Medium,,132.519,60,192
917,solved,98109.224000,Medium,,283.151,156,393
918,solved,132068.816000,Hard,,432.842,365,490
919,solved,93300.457000,Medium,,6377.952,1638,2117
920,solved,89248.091000,Easy,,218.533,73,234
921,solved,87950.198000,Easy,,459.506,212,588
922,solved,92611.596000,Medium,,2172.426,842,1244
923,solved,104978.081000,Hard,,169.992,104,251
